pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,property_age,remodel_age,porch_sf
909250220,50,RL,65.0,7804,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,3,1,SBrkr,653,0,1981,1.0,0.0,2,0,4,1,4,7,Min2,2,3,Detchd,Unf,2.0,576.0,3,3,1.0,431,0,0,0,MnPrv,None,0,12,2009,WD ,135000,81,59,1
527356020,60,RL,80.0,16692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,3,1,SBrkr,1392,0,2784,1.0,0.0,3,1,5,1,4,12,Typ,2,3,Attchd,RFn,2.0,564.0,3,3,1.0,0,440,519,2,MnPrv,TenC,2000,7,2006,WD ,250000,28,28,1
923226250,160,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5,1,SBrkr,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,0,None,None,0.0,0.0,0,0,1.0,200,0,0,0,None,None,0,3,2010,WD ,76000,40,40,1
535305120,20,RL,75.0,10170,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,3,1,SBrkr,0,0,1575,0.0,0.0,1,1,2,1,4,5,Typ,1,4,Attchd,Unf,2.0,400.0,3,3,1.0,0,0,0,0,None,None,0,6,2006,WD ,155000,55,55,0
905106140,60,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,3,1,SBrkr,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,0,Attchd,Fin,1.0,299.0,3,3,1.0,379,0,0,0,MnPrv,None,0,3,2010,WD ,158000,41,41,1
533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5,1,SBrkr,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,RFn,2.0,480.0,3,3,1.0,0,0,0,0,None,None,0,2,2010,WD ,149500,6,5,1
534479300,20,RL,82.0,9888,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,3,1,FuseA,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,1.0,240.0,3,3,1.0,0,0,0,0,MnPrv,None,0,3,2006,WD ,121000,52,31,1
535304170,20,RL,68.0,7942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,3,1,FuseF,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,0,Attchd,Fin,1.0,293.0,3,3,1.0,0,0,0,0,MnPrv,None,0,6,2007,WD ,136000,54,54,0
527107010,60,RL,0.0,15038,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,4,1,SBrkr,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,Fin,2.0,386.0,3,3,1.0,168,0,0,0,None,None,0,11,2008,WD ,173000,12,12,1
528382020,60,RL,92.0,11764,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,5,1,SBrkr,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,Fin,3.0,671.0,3,3,1.0,132,0,0,0,None,None,0,4,2010,WD ,290000,11,3,1
528458130,60,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4,BuiltIn,Fin,2.0,550.0,3,3,1.0,208,0,0,0,None,None,0,8,2007,New,303477,0,0,1
905109170,20,RL,0.0,20062,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,4,1,SBrkr,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,3,Attchd,RFn,2.0,690.0,3,3,1.0,496,0,0,0,None,None,0,4,2010,WD ,270000,33,9,0
902109160,50,RM,81.0,7308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,4,0,FuseA,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,4,Detchd,Unf,1.0,225.0,2,2,0.0,0,0,0,0,None,None,0,6,2008,WD ,122250,88,58,1
535178120,20,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,4,1,FuseA,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,0,Attchd,Unf,1.0,350.0,3,3,1.0,280,0,0,0,GdWo,None,0,7,2009,WD ,153000,54,54,0
923202134,20,RL,70.0,8402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,5,1,SBrkr,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,None,None,0,12,2007,New,147000,0,0,1
909252150,70,RL,63.0,4000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,3,1,SBrkr,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,Unf,1.0,216.0,3,3,1.0,0,0,0,0,MnPrv,None,0,6,2007,WD ,148500,77,12,0
908188150,160,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,5,1,SBrkr,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,Unf,2.0,380.0,3,3,1.0,0,0,0,0,None,None,0,4,2006,WD ,130000,2,2,1
528150040,20,RL,94.0,13615,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,5,1,SBrkr,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4,Attchd,Fin,3.0,843.0,3,3,1.0,158,0,0,0,None,None,0,6,2007,WD ,372000,1,1,1
528228565,120,RL,43.0,3013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,5,1,SBrkr,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,Fin,2.0,440.0,3,3,1.0,142,0,0,0,None,None,0,4,2006,WD ,213490,1,1,1
905453080,20,RL,44.0,17485,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,5,1,SBrkr,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,3,Attchd,RFn,2.0,572.0,3,3,1.0,0,0,0,0,None,None,0,1,2010,Con,308030,1,0,0
914453045,20,RL,0.0,23730,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,5,1,SBrkr,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,0,Attchd,Fin,3.0,786.0,3,3,1.0,0,0,0,0,None,None,0,9,2008,WD ,300000,12,11,1
535403150,20,RL,79.0,8910,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,5,1,SBrkr,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,2,BuiltIn,Fin,2.0,539.0,3,3,1.0,0,0,0,0,None,None,0,7,2006,WD ,159500,47,47,1
908188140,160,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,5,1,SBrkr,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,Unf,2.0,380.0,3,3,1.0,0,0,0,0,None,None,0,4,2006,WD ,137500,2,2,1
528439030,20,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,5,1,SBrkr,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,RFn,3.0,834.0,3,3,1.0,208,0,0,0,None,None,0,4,2006,WD ,232000,1,1,1
903452025,30,RM,0.0,6291,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,3,1,SBrkr,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,0,Detchd,Unf,2.0,440.0,3,3,0.0,0,0,0,0,None,None,0,7,2008,WD ,93850,78,58,1
905200380,30,RL,0.0,17529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,2,0,FuseF,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,4,Detchd,Unf,1.0,322.0,2,2,0.0,0,0,0,0,None,None,0,4,2006,WD ,105000,82,56,1
903235100,30,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,2,0,SBrkr,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,0,Detchd,Unf,1.0,240.0,2,3,1.0,49,0,0,0,None,None,0,5,2008,WD ,68500,81,58,1
535106190,90,RL,80.0,11600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,3,1,FuseA,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,0,Detchd,Unf,2.0,480.0,3,3,1.0,0,0,0,0,None,None,0,1,2010,WD ,154300,50,50,0
910201050,50,RM,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,5,1,SBrkr,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,0,None,None,0.0,0.0,0,0,0.0,0,0,0,0,None,None,0,9,2007,WD ,129850,82,4,1
902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,5,1,SBrkr,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,Unf,2.0,480.0,2,2,1.0,280,0,0,0,None,None,0,6,2007,WD ,114000,97,57,1
527214050,20,RL,63.0,17423,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,No,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,5,1,SBrkr,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,4,Attchd,Fin,3.0,1166.0,3,3,1.0,0,0,0,0,None,None,0,7,2009,New,501837,1,0,1
902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,4,1,SBrkr,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,4,Detchd,Unf,3.0,720.0,3,3,1.0,418,0,0,0,None,None,0,6,2008,WD ,153900,93,58,1
527425110,20,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,4,1,SBrkr,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2.0,576.0,3,3,1.0,200,0,0,0,GdWo,None,0,7,2009,WD ,130000,38,3,0
923203140,120,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,No,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,5,1,SBrkr,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,0,Attchd,RFn,2.0,392.0,3,3,1.0,0,0,0,0,None,None,0,4,2008,WD ,160500,11,11,1
528186110,120,RL,48.0,6373,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,5,1,SBrkr,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,RFn,2.0,575.0,3,3,1.0,228,0,0,0,None,None,0,6,2006,New,310090,0,0,1
531371050,20,RL,67.0,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,5,1,SBrkr,0,0,1200,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,2.0,555.0,3,3,1.0,0,0,0,0,None,None,0,8,2009,WD ,184900,6,6,1
535327200,20,RL,70.0,13300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,No,Rec,377.0,Unf,0.0,551.0,928.0,GasA,3,1,SBrkr,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,Unf,1.0,252.0,3,3,1.0,261,0,0,0,None,None,0,6,2007,WD ,132000,51,7,1
534129370,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,Mn,ALQ,553.0,Rec,147.0,588.0,1288.0,GasA,3,1,SBrkr,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,2,Attchd,RFn,2.0,502.0,3,3,1.0,312,0,0,0,None,Shed,650,8,2009,WD ,163000,40,40,1
533210060,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,Av,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,5,1,SBrkr,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,RFn,2.0,480.0,3,3,1.0,0,0,0,0,None,None,0,4,2010,ConLD,155000,6,6,1
534127210,80,RL,0.0,11104,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Av,GLQ,828.0,Unf,0.0,599.0,1427.0,GasA,4,1,SBrkr,0,0,1427,0.0,1.0,2,0,4,1,3,7,Typ,0,0,Attchd,RFn,2.0,516.0,3,3,1.0,0,216,0,0,None,None,0,5,2008,WD ,183000,39,39,0
907280090,60,RL,0.0,15295,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,5,1,SBrkr,780,0,1992,1.0,0.0,2,1,3,1,4,7,Min2,2,3,Attchd,RFn,2.0,608.0,3,3,1.0,225,0,0,0,None,None,0,6,2007,WD ,211000,11,5,1
531452260,60,RL,70.0,9109,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,5,1,SBrkr,786,0,1540,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,495.0,3,3,1.0,140,0,0,0,None,None,0,10,2009,WD ,184000,15,15,1
906226100,90,RL,64.0,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,None,None,0.0,None,0.0,0.0,0.0,GasA,3,1,SBrkr,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,0,Attchd,Unf,2.0,400.0,3,3,1.0,0,0,0,0,GdPrv,None,0,6,2009,WD ,118858,30,30,0
534403410,80,RL,0.0,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,Av,GLQ,1014.0,Unf,0.0,138.0,1152.0,GasA,3,1,SBrkr,0,0,1152,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,RFn,2.0,484.0,3,3,1.0,227,0,0,0,None,None,0,4,2010,WD ,180500,46,46,0
533206060,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,No,GLQ,60.0,Unf,0.0,1081.0,1141.0,GasA,5,1,SBrkr,0,0,1151,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,Fin,2.0,484.0,3,3,1.0,0,0,0,0,None,None,0,2,2007,New,166000,1,0,1
905200350,80,RL,88.0,15312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,Av,BLQ,588.0,Unf,0.0,550.0,1138.0,GasA,5,1,SBrkr,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,1,3,Attchd,RFn,2.0,480.0,3,3,1.0,0,140,0,0,MnPrv,None,0,3,2009,COD,148000,49,49,0
534276180,20,RL,74.0,7450,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,438.0,LwQ,206.0,250.0,894.0,GasA,4,1,SBrkr,0,0,1074,0.0,0.0,1,0,2,1,4,6,Min1,1,4,Detchd,Unf,2.0,396.0,3,3,1.0,0,0,0,0,GdWo,None,0,1,2007,WD ,124000,51,51,1
528186090,120,RL,60.0,7313,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,5,1,SBrkr,0,0,1561,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,Fin,2.0,556.0,3,3,1.0,203,0,0,0,None,None,0,8,2007,WD ,277500,2,2,1
528358030,60,RL,83.0,10019,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,No,ALQ,527.0,Unf,0.0,815.0,1342.0,GasA,5,1,SBrkr,1368,0,2726,0.0,0.0,2,1,4,1,4,9,Typ,1,5,Attchd,RFn,3.0,725.0,3,3,1.0,307,0,0,0,None,None,0,6,2006,WD ,350000,11,11,1
527214030,20,RL,53.0,15401,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,Gd,GLQ,1337.0,Unf,0.0,547.0,1884.0,GasA,5,1,SBrkr,0,0,1884,1.0,0.0,2,0,2,1,5,7,Typ,1,4,Attchd,Fin,3.0,670.0,3,3,1.0,214,0,0,0,None,None,0,9,2008,WD ,387000,4,4,1
905476170,30,RL,58.0,9098,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,Mn,ALQ,348.0,Unf,0.0,180.0,528.0,GasA,5,1,SBrkr,0,0,605,1.0,0.0,1,0,2,1,3,5,Typ,0,0,None,None,0.0,0.0,0,0,0.0,0,0,0,0,None,None,0,7,2007,WD ,86000,87,5,1
533350120,20,RL,103.0,16280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,Mn,GLQ,1044.0,Rec,382.0,0.0,1426.0,GasA,5,1,SBrkr,0,0,1671,1.0,0.0,3,0,3,1,5,6,Typ,1,4,Attchd,RFn,2.0,550.0,3,3,1.0,280,0,0,0,GdWo,None,0,5,2008,WD ,290000,32,1,1
